Section ID,Section,HS2 ID,HS2,HS4 ID,HS4,Trade Value
17,Transportation,1786,"Railway, tramway locomotives, rolling-stock and parts thereof; railway or tramway track fixtures and fittings and parts thereof; mechanical (including electro-mechanical) traffic signalling equipment of all kinds",178601,Electric Locomotives,2305366
17,Transportation,1786,"Railway, tramway locomotives, rolling-stock and parts thereof; railway or tramway track fixtures and fittings and parts thereof; mechanical (including electro-mechanical) traffic signalling equipment of all kinds",178602,Other Locomotives,7592637
17,Transportation,1786,"Railway, tramway locomotives, rolling-stock and parts thereof; railway or tramway track fixtures and fittings and parts thereof; mechanical (including electro-mechanical) traffic signalling equipment of all kinds",178603,Self-Propelled Rail Transport,28072795
17,Transportation,1786,"Railway, tramway locomotives, rolling-stock and parts thereof; railway or tramway track fixtures and fittings and parts thereof; mechanical (including electro-mechanical) traffic signalling equipment of all kinds",178605,Railway Passenger Cars,14545556
17,Transportation,1786,"Railway, tramway locomotives, rolling-stock and parts thereof; railway or tramway track fixtures and fittings and parts thereof; mechanical (including electro-mechanical) traffic signalling equipment of all kinds",178606,Railway Freight Cars,1463305
17,Transportation,1786,"Railway, tramway locomotives, rolling-stock and parts thereof; railway or tramway track fixtures and fittings and parts thereof; mechanical (including electro-mechanical) traffic signalling equipment of all kinds",178607,Locomotive Parts,101194632
17,Transportation,1786,"Railway, tramway locomotives, rolling-stock and parts thereof; railway or tramway track fixtures and fittings and parts thereof; mechanical (including electro-mechanical) traffic signalling equipment of all kinds",178608,Railway Track Fixtures,9334716
17,Transportation,1786,"Railway, tramway locomotives, rolling-stock and parts thereof; railway or tramway track fixtures and fittings and parts thereof; mechanical (including electro-mechanical) traffic signalling equipment of all kinds",178609,Railway Cargo Containers,946032008
17,Transportation,1787,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",178701,Tractors,145573249
17,Transportation,1787,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",178702,Buses,183113603
17,Transportation,1787,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",178703,Cars,693925567
17,Transportation,1787,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",178704,Delivery Trucks,412122194
17,Transportation,1787,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",178705,Specialized Vehicles,130298156
17,Transportation,1787,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",178706,Vehicle Chassis,3420045
17,Transportation,1787,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",178707,Vehicle Bodies,18988624
17,Transportation,1787,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",178708,Vehicle Parts,2928434263
17,Transportation,1787,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",178709,Work Trucks,7324352
17,Transportation,1787,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",178711,Motorcycles,603956670
17,Transportation,1787,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",178712,Bicycles,289442322
17,Transportation,1787,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",178713,Wheelchairs,57025539
17,Transportation,1787,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",178714,Bi-Wheel Vehicle Parts,577385632
17,Transportation,1787,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",178715,Baby Carriages,125162395
17,Transportation,1787,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",178716,Trailers,348995674
17,Transportation,1788,"Aircraft, spacecraft and parts thereof",178801,Non-powered Aircraft,169980
17,Transportation,1788,"Aircraft, spacecraft and parts thereof",178802,"Planes, Helicopters, and/or Spacecraft",15730291
17,Transportation,1788,"Aircraft, spacecraft and parts thereof",178803,Aircraft Parts,170126488
17,Transportation,1788,"Aircraft, spacecraft and parts thereof",178804,Parachutes,538686
17,Transportation,1788,"Aircraft, spacecraft and parts thereof",178805,Aircraft Launch Gear,554000
17,Transportation,1789,"Ships, boats and floating structures",178901,Passenger and Cargo Ships,1200448222
17,Transportation,1789,"Ships, boats and floating structures",178902,Fishing Ships,5509233
17,Transportation,1789,"Ships, boats and floating structures",178903,Recreational Boats,34946336
17,Transportation,1789,"Ships, boats and floating structures",178904,Tug Boats,11352274
17,Transportation,1789,"Ships, boats and floating structures",178905,Special Purpose Ships,394321716
17,Transportation,1789,"Ships, boats and floating structures",178906,Other Sea Vessels,7630497
17,Transportation,1789,"Ships, boats and floating structures",178907,Other Floating Structures,9973998
18,Instruments,1890,"Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories",189001,Optical Fibers,388359848
18,Instruments,1890,"Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories",189002,Mirrors and Lenses,257999202
18,Instruments,1890,"Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories",189003,Eyewear Frames,128501277
18,Instruments,1890,"Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories",189004,Eyewear,293910511
18,Instruments,1890,"Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories",189005,Binoculars and Telescopes,29511054
18,Instruments,1890,"Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories",189006,Cameras,45661910
18,Instruments,1890,"Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories",189007,Video Cameras,13035798
18,Instruments,1890,"Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories",189008,Image Projectors,3829358
18,Instruments,1890,"Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories",189010,Photo Lab Equipment,12474300
18,Instruments,1890,"Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories",189011,Microscopes,23673929
18,Instruments,1890,"Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories",189012,Non-optical Microscopes,3284896
18,Instruments,1890,"Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories",189013,LCDs,2597611794
18,Instruments,1890,"Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories",189014,Compasses,14705210
18,Instruments,1890,"Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories",189015,Surveying Equipment,68597154
18,Instruments,1890,"Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories",189016,Balances,5657879
18,Instruments,1890,"Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories",189017,Drafting Tools,74474477
18,Instruments,1890,"Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories",189018,Medical Instruments,604697862
18,Instruments,1890,"Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories",189019,Therapeutic Appliances,310521194
18,Instruments,1890,"Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories",189020,Breathing Appliances,5453381
18,Instruments,1890,"Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories",189021,Orthopedic Appliances,142536567
18,Instruments,1890,"Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories",189022,X-Ray Equipment,150349036
18,Instruments,1890,"Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories",189023,Instructional Models,56538988
18,Instruments,1890,"Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories",189024,Tensile Testing Machines,9797115
18,Instruments,1890,"Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories",189025,Hydrometers,95832599
18,Instruments,1890,"Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories",189026,Gas and Liquid Flow Measuring Instruments,168661200
18,Instruments,1890,"Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories",189027,Chemical Analysis Instruments,190720262
18,Instruments,1890,"Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories",189028,Utility Meters,134186262
18,Instruments,1890,"Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories",189029,Revolution Counters,43527660
18,Instruments,1890,"Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories",189030,Oscilloscopes,120777514
18,Instruments,1890,"Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories",189031,Other Measuring Instruments,370397900
18,Instruments,1890,"Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories",189032,Thermostats,388916180
18,Instruments,1890,"Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories",189033,Opto-Electric Instrument Parts,21471310
18,Instruments,1891,Clocks and watches and parts thereof,189101,Precious Metal Watches,10925815
18,Instruments,1891,Clocks and watches and parts thereof,189102,Base Metal Watches,234185653
18,Instruments,1891,Clocks and watches and parts thereof,189103,Clocks with Watch Movements,633653
18,Instruments,1891,Clocks and watches and parts thereof,189104,Dashboard Clocks,730533
18,Instruments,1891,Clocks and watches and parts thereof,189105,Other Clocks,71994268
18,Instruments,1891,Clocks and watches and parts thereof,189106,Time Recording Instruments,8304857
18,Instruments,1891,Clocks and watches and parts thereof,189107,Time Switches,6264130
18,Instruments,1891,Clocks and watches and parts thereof,189108,Watch Movements,20894649
18,Instruments,1891,Clocks and watches and parts thereof,189109,Clock Movements,2271718
18,Instruments,1891,Clocks and watches and parts thereof,189110,Incomplete Movement Sets,5772525
18,Instruments,1891,Clocks and watches and parts thereof,189111,Watch Cases and Parts,39594954
18,Instruments,1891,Clocks and watches and parts thereof,189112,Clock Cases and Parts,590203
18,Instruments,1891,Clocks and watches and parts thereof,189113,Watch Straps,39194399
18,Instruments,1891,Clocks and watches and parts thereof,189114,Other Clocks and Watches,29559012
18,Instruments,1892,Musical instruments; parts and accessories of such articles,189201,Pianos,5134967
18,Instruments,1892,Musical instruments; parts and accessories of such articles,189202,String Instruments,40067149
18,Instruments,1892,Musical instruments; parts and accessories of such articles,189205,Wind Instruments,17243572
18,Instruments,1892,Musical instruments; parts and accessories of such articles,189206,Percussion,10402132
18,Instruments,1892,Musical instruments; parts and accessories of such articles,189207,Electric Musical Instruments,45283600
18,Instruments,1892,Musical instruments; parts and accessories of such articles,189208,Other Musical Instruments,6042243
18,Instruments,1892,Musical instruments; parts and accessories of such articles,189209,Musical Instrument Parts,24785256
19,Weapons,1993,Arms and ammunition; parts and accessories thereof,199303,Other Firearms,1105128
19,Weapons,1993,Arms and ammunition; parts and accessories thereof,199304,"Spring, Air, and Gas Guns",7662487
19,Weapons,1993,Arms and ammunition; parts and accessories thereof,199305,Weapons Parts and Accessories,1519323
19,Weapons,1993,Arms and ammunition; parts and accessories thereof,199306,Explosive Ammunition,754892
19,Weapons,1993,Arms and ammunition; parts and accessories thereof,199307,Bladed Weapons and Accessories,705345
20,Miscellaneous,2094,"Furniture; bedding, mattresses, mattress supports, cushions and similar stuffed furnishings; lamps and lighting fittings, n.e.s.; illuminated signs, illuminated name-plates and the like; prefabricated buildings",209401,Seats,2449480213
20,Miscellaneous,2094,"Furniture; bedding, mattresses, mattress supports, cushions and similar stuffed furnishings; lamps and lighting fittings, n.e.s.; illuminated signs, illuminated name-plates and the like; prefabricated buildings",209402,Medical Furniture,75866115
20,Miscellaneous,2094,"Furniture; bedding, mattresses, mattress supports, cushions and similar stuffed furnishings; lamps and lighting fittings, n.e.s.; illuminated signs, illuminated name-plates and the like; prefabricated buildings",209403,Other Furniture,2622586881
20,Miscellaneous,2094,"Furniture; bedding, mattresses, mattress supports, cushions and similar stuffed furnishings; lamps and lighting fittings, n.e.s.; illuminated signs, illuminated name-plates and the like; prefabricated buildings",209404,Mattresses,792116972
20,Miscellaneous,2094,"Furniture; bedding, mattresses, mattress supports, cushions and similar stuffed furnishings; lamps and lighting fittings, n.e.s.; illuminated signs, illuminated name-plates and the like; prefabricated buildings",209405,Light Fixtures,2951814492
20,Miscellaneous,2094,"Furniture; bedding, mattresses, mattress supports, cushions and similar stuffed furnishings; lamps and lighting fittings, n.e.s.; illuminated signs, illuminated name-plates and the like; prefabricated buildings",209406,Prefabricated Buildings,168985507
20,Miscellaneous,2095,"Toys, games and sports requisites; parts and accessories thereof",209503,Models and Stuffed Animals,2015019452
20,Miscellaneous,2095,"Toys, games and sports requisites; parts and accessories thereof",209504,Video and Card Games,1252221807
20,Miscellaneous,2095,"Toys, games and sports requisites; parts and accessories thereof",209505,Party Decorations,157891727
20,Miscellaneous,2095,"Toys, games and sports requisites; parts and accessories thereof",209506,Sports Equipment,970414773
20,Miscellaneous,2095,"Toys, games and sports requisites; parts and accessories thereof",209507,Fishing and Hunting Equipment,127003103
20,Miscellaneous,2095,"Toys, games and sports requisites; parts and accessories thereof",209508,Fairground Amusements,5784959
20,Miscellaneous,2096,Miscellaneous manufactured articles,209601,Worked Ivory and Bone,1177141
20,Miscellaneous,2096,Miscellaneous manufactured articles,209602,Vegetable and Mineral Carvings,7654124
20,Miscellaneous,2096,Miscellaneous manufactured articles,209603,Brooms,405998199
20,Miscellaneous,2096,Miscellaneous manufactured articles,209604,Hand Sifters,275698
20,Miscellaneous,2096,Miscellaneous manufactured articles,209605,Travel Kits,21175194
20,Miscellaneous,2096,Miscellaneous manufactured articles,209606,Buttons,49463749
20,Miscellaneous,2096,Miscellaneous manufactured articles,209607,Zippers,94082188
20,Miscellaneous,2096,Miscellaneous manufactured articles,209608,Pens,182118583
20,Miscellaneous,2096,Miscellaneous manufactured articles,209609,Pencils and Crayons,67433212
20,Miscellaneous,2096,Miscellaneous manufactured articles,209610,Chalkboards,34742203
20,Miscellaneous,2096,Miscellaneous manufactured articles,209611,Rubber Stamps,4461286
20,Miscellaneous,2096,Miscellaneous manufactured articles,209612,Ink Ribbons,18930648
20,Miscellaneous,2096,Miscellaneous manufactured articles,209613,Lighters,64852922
20,Miscellaneous,2096,Miscellaneous manufactured articles,209614,Smoking Pipes,26730688
20,Miscellaneous,2096,Miscellaneous manufactured articles,209615,Combs,122898677
20,Miscellaneous,2096,Miscellaneous manufactured articles,209616,Scent Sprays,53912820
20,Miscellaneous,2096,Miscellaneous manufactured articles,209617,Vacuum Flask,195282105
20,Miscellaneous,2096,Miscellaneous manufactured articles,209618,Mannequins,27769859
20,Miscellaneous,2096,Miscellaneous manufactured articles,209619,"Sanitary towels (pads) and tampons, napkins and napkin liners for babies and similar articles, of any material",149189619
20,Miscellaneous,2096,Miscellaneous manufactured articles,209620,"Monopods, bipods, tripods and similar articles",27103373
21,Arts and Antiques,2197,Works of art; collectors' pieces and antiques,219701,Paintings,16722366
21,Arts and Antiques,2197,Works of art; collectors' pieces and antiques,219702,Prints,61706
21,Arts and Antiques,2197,Works of art; collectors' pieces and antiques,219703,Sculptures,394339
21,Arts and Antiques,2197,Works of art; collectors' pieces and antiques,219704,Revenue Stamps,412191
21,Arts and Antiques,2197,Works of art; collectors' pieces and antiques,219705,Collector's Items,75035
21,Arts and Antiques,2197,Works of art; collectors' pieces and antiques,219706,Antiques,6833
22,Unspecified,2299,Commodities not specified according to kind,229999,Commodities not elsewhere specified,541232538
